uri,title,author,editor,translator,introduction,illustrator,photographer,year,format,uncertain,ebook_url,volumes_issues,notes,event_count,borrow_count,purchase_count,circulation_years,updated
https://shakespeareandco.princeton.edu/books/carlyle-sartor-resartus/,Sartor Resartus,"Carlyle, Thomas",,,,,,1836,Book,False,https://archive.org/details/sartorresartusli00carluoft/page/n5/mode/2up,,,3,3,0,1940;1941;1935,2020-09-27T17:08:45+00:00
https://shakespeareandco.princeton.edu/books/dickens-oliver-twist/,Oliver Twist,"Dickens, Charles",,,,,,1837,Book,False,https://archive.org/details/adventuresofoli00dick/page/n11/mode/2up,,,5,5,0,1920;1924;1927;1928;1940,2020-05-25T17:25:07+00:00
https://shakespeareandco.princeton.edu/books/hawthorne-twice-told-tales/,Twice-Told Tales,"Hawthorne, Nathaniel",,,,,,1837,Book,False,https://archive.org/details/twicetoldtwo00hawtrich/page/n11/mode/2up,,,2,1,0,1932;1935,2020-05-31T20:44:05+00:00
https://shakespeareandco.princeton.edu/books/andersen-wild-swans/,The Wild Swans,"Andersen, Hans Christian",,,,,,1838,Book,False,https://archive.org/details/in.ernet.dli.2015.96649,,,1,0,0,1961,2021-10-28T21:53:37.570375+00:00
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,Nicholas Nickleby,"Dickens, Charles",,,,,,1839,Book,False,https://archive.org/details/lifeadventuresofdick00rich/page/n9/mode/2up,,,4,4,0,1928;1938;1940,2020-05-25T17:13:59+00:00
https://shakespeareandco.princeton.edu/books/stendhal-charterhouse-parma/,The Charterhouse of Parma,Stendhal,,,,,,1839,Book,False,https://archive.org/details/in.ernet.dli.2015.463243,2 vols.,,4,4,0,1929;1932;1925;1934,2021-04-02T19:01:41+00:00
https://shakespeareandco.princeton.edu/books/thackeray-paris-sketch-book/,The Paris Sketch Book,"Thackeray, William Makepeace",,,,,,1840,Book,False,https://archive.org/details/sketchbook00paristhacrich/page/n8/mode/2up,,,2,2,0,1935;1927,2020-05-27T02:16:58+00:00
https://shakespeareandco.princeton.edu/books/dana-two-years-mast/,Two Years Before the Mast,"Dana, Richard Henry, Jr.",,,,,,1840,Book,False,https://archive.org/details/twoyearsbeforema1915dana,,,2,2,0,1938;1939,2021-10-31T18:38:02.746138+00:00
https://shakespeareandco.princeton.edu/books/dickens-barnaby-rudge/,Barnaby Rudge,"Dickens, Charles",,,,,,1841,Book,False,https://archive.org/details/barnabyrudge03dickgoog,,,1,1,0,1924,2020-05-25T16:37:45+00:00
https://shakespeareandco.princeton.edu/books/carlyle-heroes-hero-worship/,"On Heroes, Hero-Worship, and The Heroic in History","Carlyle, Thomas",,,,,,1841,Book,False,https://archive.org/details/heroesheroworshi00carl/page/n3/mode/2up,,,1,1,0,1935,2020-08-12T00:38:24+00:00
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,The Deerslayer,"Cooper, James Fenimore",,,,,,1841,Book,False,https://archive.org/details/deerslayer01coopgoog,,,1,1,0,1935,2020-07-04T02:06:29+00:00
https://shakespeareandco.princeton.edu/books/dickens-old-curiosity-shop/,The Old Curiosity Shop,"Dickens, Charles",,,,,,1841,Book,False,https://archive.org/details/oldcuriosityshop1841dick/page/n7/mode/2up,,,3,3,0,1920;1937;1927,2020-05-25T17:22:32+00:00
https://shakespeareandco.princeton.edu/books/gogol-dead-souls/,Dead Souls,"Gogol, Nikolai",,,,,,1842,Book,False,https://archive.org/details/deadsouls1916gogo,2 vols.,,10,10,0,1923;1960;1929;1932;1936;1937;1941,2021-05-02T01:55:02+00:00
https://shakespeareandco.princeton.edu/books/burney-diary-letters-madame/,The Diary and Letters of Madame D'Arblay,"Burney, Fanny","Barrett, Charlotte Frances",,,,,1842,Book,False,,"Vol. 1;Vol. 2, Vol. 3;3 vols.",,6,6,0,1925;1934;1938;1939;1941,2020-07-11T20:50:33+00:00
https://shakespeareandco.princeton.edu/books/macaulay-critical-historical-essays/,Critical and Historical Essays,"Macaulay, Thomas Babington",,,,,,1843,Book,False,https://archive.org/details/criticalandhist00incgoog/page/n4/mode/2up,,,1,1,0,1937,2020-05-31T01:26:06+00:00
https://shakespeareandco.princeton.edu/books/prescott-history-conquest-mexico/,History of the Conquest of Mexico,"Prescott, William Hickling","Kirk, John Foster",,,,,1843,Book,False,,Vol. 1;Vol. 2,,2,2,0,1939,2020-06-23T04:04:11+00:00
https://shakespeareandco.princeton.edu/books/ruskin-modern-painters/,Modern Painters,"Ruskin, John",,,,,,1843,Book,False,https://archive.org/details/modernpainters01rusk_0/page/n5/mode/2up,2 vols.,,1,1,0,1941,2020-08-15T19:33:39+00:00
https://shakespeareandco.princeton.edu/books/carlyle-past-present/,Past and Present,"Carlyle, Thomas",,,,,,1843,Book,False,https://archive.org/details/pastandpresent05carlgoog/page/n6/mode/2up,,,3,3,0,1939;1925;1933,2020-08-15T18:17:40+00:00
https://shakespeareandco.princeton.edu/books/borrow-bible-spain/,The Bible in Spain,"Borrow, George Henry",,,,,,1843,Book,False,https://archive.org/details/bibleinspain007609mbp,,,2,2,0,1929;1940,2020-06-30T14:54:41+00:00
https://shakespeareandco.princeton.edu/books/dickens-life-adventures-martin/,The Life and Adventures of Martin Chuzzlewit,"Dickens, Charles",,,,,,1844,Book,False,https://archive.org/details/lifeadventuresma00dickuoft/page/n11/mode/2up,,,6,5,1,1926;1928;1930;1933;1937;1938,2020-05-25T17:09:09+00:00
https://shakespeareandco.princeton.edu/books/thackeray-memoirs-barry-lyndon/,"The Memoirs of Barry Lyndon, Esq.","Thackeray, William Makepeace",,,,,,1844,Book,False,https://archive.org/details/memoirsofbarrylyn00thac,,,1,1,0,1927,2021-11-15T14:22:01.222823+00:00
https://shakespeareandco.princeton.edu/books/darwin-naturalists-voyage-round/,A Naturalist's Voyage Round the World,"Darwin, Charles",,,,,,1845,Book,False,https://archive.org/details/TheVoyageRoundTheWorld,,,1,1,0,1922,2021-11-13T19:24:32.897573+00:00
https://shakespeareandco.princeton.edu/books/carlyle-oliver-cromwells-letters/,Oliver Cromwell's Letters and Speeches,"Carlyle, Thomas",,,,,,1845,Book,False,https://archive.org/details/2olivercromwells01cromuoft/page/n5/mode/2up,,,1,1,0,1937,2020-08-12T00:31:51+00:00
https://shakespeareandco.princeton.edu/books/disraeli-sybil-two-nations/,"Sybil: Or, the Two Nations","Disraeli, Benjamin",,,,,,1845,Book,False,https://archive.org/details/sybilortwonatio01disrgoog/page/n7/mode/2up,,,4,4,0,1929;1940;1927,2020-08-11T23:18:58+00:00
https://shakespeareandco.princeton.edu/books/lear-book-nonsense/,A Book of Nonsense,"Lear, Edward",,,,,,1846,Book,False,https://archive.org/stream/bookofnonsense00lear?ref=ol#page/n4/mode/2up,,,2,1,1,1923;1939,2020-05-05T00:55:13+00:00
https://shakespeareandco.princeton.edu/books/hawthorne-mosses-old-manse/,Mosses from an Old Manse,"Hawthorne, Nathaniel",,,,,,1846,Book,False,https://archive.org/details/mossesfromoldma00hawtuoft/page/n5/mode/2up,,,4,4,0,1939;1942;1935,2020-05-31T16:22:40+00:00
https://shakespeareandco.princeton.edu/books/dickens-pictures-italy/,Pictures from Italy,"Dickens, Charles",,,,,,1846,Book,False,https://archive.org/details/McGillLibrary-109607-102/page/n7/mode/2up,,,1,1,0,1934,2020-05-25T17:32:05+00:00
https://shakespeareandco.princeton.edu/books/melville-typee/,Typee,"Melville, Herman",,,,,,1846,Book,False,https://archive.org/details/typee28656gut/page/n2/mode/2up,,,1,0,1,1939,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/bronte-agnes-grey/,Agnes Grey,"Brontë, Anne",,,,,,1847,Book,False,https://archive.org/details/agnesgrey00brongoog/page/n11/mode/2up,,,3,3,0,1939;1941;1926,2020-05-14T23:02:45+00:00
https://shakespeareandco.princeton.edu/books/prescott-history-conquest-peru/,A History of the Conquest of Peru,"Prescott, William Hickling",,,,,,1847,Book,False,https://archive.org/details/b31358329,,,1,1,0,1938,2021-07-04T21:50:20+00:00
https://shakespeareandco.princeton.edu/books/bronte-jane-eyre/,Jane Eyre,"Brontë, Charlotte",,,,,,1847,Book,False,https://archive.org/details/janeeyre00broniala,2 vols.,,14,14,0,1922;1926;1928;1929;1930;1934;1935;1941,2020-07-13T12:37:36+00:00
https://shakespeareandco.princeton.edu/books/melville-omoo/,Omoo,"Melville, Herman",,,,,,1847,Book,False,https://archive.org/details/omoonarrativeofa00melvrich/page/n14/mode/2up,,,3,2,0,1947;1948;1941;1934,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/marryat-children-new-forest/,The Children of the New Forest,"Marryat, Frederick",,,,,,1847,Book,False,https://archive.org/details/bub_gb_GvVBnRrZ7_kC,,,1,0,0,1961,2021-04-16T02:02:49+00:00
https://shakespeareandco.princeton.edu/books/landor-hellenics/,The Hellenics,"Landor, Walter Savage",,,,,,1847,Book,False,https://archive.org/details/hellenicsofwalte00land,,,1,1,0,1924,2021-06-23T03:13:51+00:00
https://shakespeareandco.princeton.edu/books/macpherson-poems-ossian/,The Poems of Ossian,Ossian,,"Macpherson, James",,,,1847,Book,False,https://archive.org/details/poemsofossian60macp,1896,"Mme Mazon borrowed both *The Poems of Ossian* (Tauchnitz, 1847) and *The Poems of Ossian,* edited by William Sharp (1888, 1926).",4,3,1,1938,2021-11-09T00:11:17.962303+00:00
https://shakespeareandco.princeton.edu/books/thackeray-vanity-fair/,Vanity Fair,"Thackeray, William Makepeace",,,,,,1847,Book,False,https://archive.org/details/vanityfairnovelw01thac,,,10,9,0,1927;1929;1931;1934;1935;1936;1937;1939;1941;1942,2021-10-30T23:48:32.564783+00:00
https://shakespeareandco.princeton.edu/books/bronte-wuthering-heights/,Wuthering Heights,"Brontë, Emily",,,,,,1847,Book,False,https://archive.org/details/wutheringheight09brongoog/page/n7/mode/2up,,,24,21,2,1925;1926;1927;1929;1930;1931;1934;1935;1937;1939;1940;1941;1919,2020-05-12T17:27:17+00:00
https://shakespeareandco.princeton.edu/books/dickens-dombey/,Dombey and Son,"Dickens, Charles",,,,,,1848,Book,False,https://archive.org/details/dombeyson00dickrich/page/n5/mode/2up,,,4,4,0,1937;1923;1925;1935,2020-05-25T16:54:52+00:00
https://shakespeareandco.princeton.edu/books/thackeray-book-snobs/,The Book of Snobs,"Thackeray, William Makepeace",,,,,,1848,Book,False,https://archive.org/details/booksnobsetcetc01thacgoog/page/n5/mode/2up,,,1,1,0,1935,2020-05-27T02:40:47+00:00
https://shakespeareandco.princeton.edu/books/bronte-tenant-wildfell-hall/,The Tenant of Wildfell Hall,"Brontë, Anne",,,,,,1848,Book,False,https://archive.org/details/tenantwildfellha00broniala,2 vols.,,5,5,0,1929;1935;1939;1940;1941;1942,2020-07-15T03:13:12+00:00
https://shakespeareandco.princeton.edu/books/smith-dictionary-greek-roman/,Dictionary of Greek and Roman Biography and Mythology,"Smith, William",,,,,,1849,Book,False,https://archive.org/details/DictionaryOfGreekAndRomanBiographyAndMythology,,,1,1,0,1924,2021-05-25T00:50:21+00:00
https://shakespeareandco.princeton.edu/books/bronte-shirley/,Shirley,"Brontë, Charlotte",,,,,,1849,Book,False,https://archive.org/details/shirleywithintro00bronuoft/page/n7/mode/2up,,,2,2,0,1929;1941;1942,2020-05-25T18:37:06+00:00
https://shakespeareandco.princeton.edu/books/de-quincey-english-mail-coach/,The English Mail-Coach,"de Quincey, Thomas",,,,,,1849,Book,False,https://archive.org/details/joanofarcenglish02dequ,,Bernard Saby borrowed the Everyman's Library edition.,2,2,0,1939;1949;1950,2021-05-25T21:24:19+00:00
https://shakespeareandco.princeton.edu/books/ruskin-seven-lamps-architecture/,The Seven Lamps of Architecture,"Ruskin, John",,,,,,1849,Book,False,https://archive.org/details/sevenlampsarchi00conggoog/page/n7/mode/2up,,,1,1,0,1941,2020-08-20T02:22:11+00:00
https://shakespeareandco.princeton.edu/books/dickens-david-copperfield/,David Copperfield,"Dickens, Charles",,,,,,1850,Book,False,https://archive.org/details/personalhistory07dickgoog/page/n12/mode/2up,,,8,7,1,1924;1926;1928;1934;1937;1938;1940,2020-05-25T16:43:35+00:00
https://shakespeareandco.princeton.edu/books/hawthorne-scarlet-letter/,The Scarlet Letter,"Hawthorne, Nathaniel",,,,,,1850,Book,False,https://archive.org/details/scarletletter00hawtiala/page/n7/mode/2up,,,8,8,0,1925;1926;1927;1935;1940;1941,2020-05-31T16:36:14+00:00
https://shakespeareandco.princeton.edu/books/melville-white-jacket/,White-Jacket,"Melville, Herman",,,,,,1850,Book,False,https://archive.org/details/whitejacketburt00melvuoft/page/i/mode/2up,,,5,5,0,1927;1928;1931;1932;1944,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/hawthorne-wonder-book-girls/,A Wonder-Book for Girls and Boys,"Hawthorne, Nathaniel",,,,,,1851,Book,False,https://archive.org/details/awonderbookforg00unkngoog/page/n10/mode/2up,,,2,2,0,1940,2020-05-31T20:35:37+00:00
https://shakespeareandco.princeton.edu/books/fitzgerald-euphranor-dialogue-youth/,Euphranor: A Dialogue on Youth,"Fitzgerald, Edward",,,,,,1851,Book,False,https://archive.org/details/in.ernet.dli.2015.184558,,,4,4,0,1938;1939;1947;1941,2021-06-05T15:36:45+00:00
https://shakespeareandco.princeton.edu/books/borrow-lavengro-scholar-gypsy/,"Lavengro: The Scholar, the Gypsy, the Priest","Borrow, George Henry",,,,,,1851,Book,False,https://archive.org/details/lavengroscholar02borrgoog/page/n9/mode/2up,,,3,3,0,1928;1924;1941,2020-05-06T18:05:06+00:00
https://shakespeareandco.princeton.edu/books/melville-moby-dick-whale/,"Moby-Dick; Or, the Whale","Melville, Herman",,,,,,1851,Book,False,https://archive.org/details/mobydickorwhale01melv/page/n8/mode/2up,,,25,24,1,1924;1925;1926;1927;1928;1930;1934;1935;1937;1938;1939;1940;1941;1943,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/hawthorne-house-seven-gables/,The House of the Seven Gables,"Hawthorne, Nathaniel",,,,,,1851,Book,False,https://archive.org/details/houseofsevengabl00hawtiala/page/n7/mode/2up,,,2,2,0,1936;1939,2020-05-31T17:26:19+00:00
https://shakespeareandco.princeton.edu/books/hawthorne-snow-image-twice/,The Snow-Image and Other Twice-Told Tales,"Hawthorne, Nathaniel",,,,,,1851,Book,False,https://archive.org/details/cu31924022247823/page/n5/mode/2up,,,3,3,0,1928;1944;1935,2020-07-17T02:18:54+00:00
https://shakespeareandco.princeton.edu/books/ruskin-stones-venice/,The Stones of Venice,"Ruskin, John",,,,,,1851,Book,False,https://archive.org/details/stonesofvenice12rusk,Vol. 1 The Foundations;Vol. 2 Sea Stories;Vol. 3 The Fall;3 vols. The Foundations. Sea Stories. The Fall,"The lending library cards of Mlle Ottocar and Pierre Vogein indicate that they borrowed ""2 vols"" of *The Stones of Venice,* but do not specify which 2 volumes.",5,5,0,1924;1925;1927;1941;1942,2020-08-13T19:31:55+00:00
https://shakespeareandco.princeton.edu/books/melville-pierre-ambiguities/,"Pierre; Or, the Ambiguities","Melville, Herman",,,,,,1852,Book,False,https://archive.org/details/pierreorambigui00melvgoog/page/n3/mode/2up,,,8,8,0,1932;1933;1936;1937;1938;1939;1940,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/thackeray-history-henry-esmond/,"The History of Henry Esmond, Esq., a Colonel in the Service of Her Majesty Queen Anne","Thackeray, William Makepeace",,,,,,1852,Book,False,https://archive.org/details/henryesmondesqco00thac/page/n5/mode/2up,,,3,3,0,1930;1941;1935,2020-05-27T02:24:42+00:00
https://shakespeareandco.princeton.edu/books/manning-household-sir-thomas/,The Household of Sir Thomas More,"Manning, Anne",,,,,,1852,Book,False,https://archive.org/details/householdofsirth00manniala/page/n9/mode/2up,,,1,1,0,1937,2021-07-11T16:06:10+00:00
https://shakespeareandco.princeton.edu/books/young-poetical-works-edward/,The Poetical Works of Edward Young,"Young, Edward","Mitford, John",,,,,1852,Book,False,https://archive.org/details/poeticalworksofe01younuoft,,,1,1,0,1928,2021-11-09T00:02:24.947197+00:00
https://shakespeareandco.princeton.edu/books/stowe-uncle-toms-cabin/,Uncle Tom's Cabin,"Stowe, Harriet Beecher",,,,,,1852,Book,False,https://archive.org/details/uncletomscabin00instow/page/n5/mode/2up,,,1,0,1,1937,2020-08-11T15:19:44+00:00
https://shakespeareandco.princeton.edu/books/dickens-bleak-house/,Bleak House,"Dickens, Charles",,,,,,1853,Book,False,https://archive.org/details/bleakhouse00dick/page/n7/mode/2up,,,2,1,0,1934,2020-05-25T16:38:57+00:00
https://shakespeareandco.princeton.edu/books/gaskell-cranford/,Cranford,"Gaskell, Elizabeth",,,,,,1853,Book,False,https://archive.org/details/cranford00thomgoog/page/n10/mode/2up,,,7,7,0,1923;1924;1926;1929;1931;1939,2020-05-26T02:59:25+00:00
https://shakespeareandco.princeton.edu/books/hawthorne-tanglewood-tales/,Tanglewood Tales,"Hawthorne, Nathaniel",,,,,,1853,Book,False,https://archive.org/details/cu31924022254167/page/n7/mode/2up,,,2,0,1,1961;1939,2020-05-31T18:21:19+00:00
https://shakespeareandco.princeton.edu/books/thackeray-english-humorists-eighteenth/,The English Humourists of the Eighteenth Century,"Thackeray, William Makepeace",,,,,,1853,Book,False,https://archive.org/details/englishhumourist00thac2/page/n5/mode/2up,,,2,2,0,1940;1925,2020-08-12T02:31:32+00:00
https://shakespeareandco.princeton.edu/books/bronte-villette/,Villette,"Brontë, Charlotte",,,,,,1853,Book,False,https://archive.org/details/villettewithanin00bronuoft/page/n3/mode/2up,,,10,8,1,1924;1928;1929;1930;1934;1940;1941,2020-05-25T18:43:26+00:00
https://shakespeareandco.princeton.edu/books/dickens-hard-times/,Hard Times,"Dickens, Charles",,,,,,1854,Book,False,https://archive.org/details/hardtime00dick/page/n7/mode/2up,,,2,2,0,1922;1923;1924,2020-05-25T17:06:47+00:00
https://shakespeareandco.princeton.edu/books/thackeray-wolves-lamb/,The Wolves and the Lamb,"Thackeray, William Makepeace",,,,,,1854,Book,False,https://archive.org/details/wolveslamblovelw00thacuoft,,,6,6,0,1925;1926;1928;1930;1933,2021-10-28T19:31:48.298876+00:00
https://shakespeareandco.princeton.edu/books/thoreau-walden/,Walden,"Thoreau, Henry David",,,,,,1854,Book,False,https://archive.org/details/waldenorlifei00thor,Vol. 1;Vol. 2;2 vols.,"At least three editions of *Walden* circulated in the lending library. G. Violette borrowed the volumes of an unspecified 2 volume edition separately. Mildred Schereck borrowed the volumes of an unspecified 2 volume edition together. Monique de Vigan purchased *Walden: Or, Life in the Woods* (Penguin, 1938) on January 30, 1941 and *Walden: Or, Life in the Woods* (Everyman's Library, 1912) on February 3, 1941.",7,4,2,1940;1923;1924;1941,2020-07-14T04:34:48+00:00
https://shakespeareandco.princeton.edu/books/thackeray-newcomes/,The Newcomes: Memoirs of a Most Respectable Family,"Thackeray, William Makepeace",,,,,,1855,Book,False,https://archive.org/details/newcomesmemoirsopendthac/page/n9/mode/2up,Vol. 1;Vol. 2;2 vols.,,8,8,0,1921;1927;1928;1930;1931;1935;1940;1941;1942,2020-10-26T19:02:43+00:00
https://shakespeareandco.princeton.edu/books/kingsley-westward-ho-voyages/,"Westward Ho! or, The Voyages and Adventures of Sir Amyas Leigh, Knight, of Burrough, in the County of Devon, in the Reign of Her Most Glorious Majesty Queen Elizabeth","Kingsley, Charles",,,,,,1855,Book,False,https://archive.org/details/in.ernet.dli.2015.212305,,,4,3,0,1945;1934;1939;1926,2021-10-29T03:44:31.827755+00:00
